Date,Open,High,Low,Close,Volume,Change
2016-06-20,21128,21260,21115,21237,3963398,0.014086524687231483
2016-06-21,21208,21245,21124,21237,4570262,0.0
2016-06-22,21237,21403,21179,21359,3929754,0.005744690869708524
2016-06-23,21341,21389,21302,21371,6184172,0.0005618240554332576
2016-06-24,21443,21499,20378,20683,22595916,-0.03219315895372232
2016-06-27,20626,20738,20556,20741,17824657,0.0028042353623749516
2016-06-28,20530,20848,20512,20795,14245572,0.002603538884335288
2016-06-29,20887,21132,20838,21039,7399406,0.011733589805241751
2016-06-30,21136,21179,21021,21190,6573342,0.007177147202813927
2016-07-01,21199,21422,21184,21367,8679105,0.008352996696554982
2016-07-04,21356,21463,21320,21438,5935042,0.0033228810782983675
2016-07-05,21403,21443,21337,21415,5381974,-0.0010728612743725607
2016-07-06,21315,21315,20879,20981,12713345,-0.020266168573429888
2016-07-07,21080,21250,21026,21222,9586925,0.011486583098994307
2016-07-08,21158,21264,21047,21114,4298723,-0.0050890585241730735
2016-07-11,21301,21462,21301,21426,6686059,0.014776925262858676
2016-07-12,21445,21537,21355,21426,8342973,0.0
2016-07-13,21581,21664,21473,21571,12508955,0.006767478764118318
2016-07-14,21543,21641,21520,21609,8434243,0.0017616244031337658
2016-07-15,21698,21795,21632,21719,9352625,0.0050904715627748676
2016-07-18,21717,21795,21703,21755,5437862,0.0016575348772964738
2016-07-19,21776,21776,21658,21728,4072067,-0.0012410940013789507
2016-07-20,21708,21708,21562,21689,4555067,-0.0017949189985272396
2016-07-21,21764,21777,21651,21709,1906017,0.000922126423532621
2016-07-22,21607,21721,21551,21697,1897191,-0.0005527661338615708
2016-07-25,21742,21791,21651,21709,3533647,0.0005530718532515966
2016-07-26,21676,21899,21651,21902,2959455,0.008890321986273042
2016-07-27,21882,21941,21871,21888,3728074,-0.0006392110309560994
2016-07-28,21883,21927,21773,21839,3728986,-0.0022386695906432275
2016-07-29,21825,21953,21781,21820,3309671,-0.0008700032052749718
2016-08-01,21883,22001,21883,22002,5955556,0.00834097158570124
2016-08-02,21927,21937,21809,21829,3491610,-0.007862921552586166
2016-08-03,21668,21685,21528,21551,4538082,-0.012735352054606297
2016-08-04,21668,21671,21533,21600,3300064,0.0022736763955268913
2016-08-05,21641,21837,21627,21834,4629975,0.01083333333333325
2016-08-08,21971,22031,21871,22002,8577867,0.007694421544380381
2016-08-09,22031,22194,21997,22169,9783978,0.0075902190709935535
2016-08-10,22124,22190,22085,22095,10436563,-0.0033379944968199293
2016-08-11,22085,22115,22013,22123,5524709,0.0012672550350758538
2016-08-12,22180,22325,22151,22200,4162173,0.0034805406138407324
2016-08-16,22264,22330,22175,22187,3746187,-0.0005855855855856351
2016-08-17,22147,22197,22062,22169,3452405,-0.000811285888132729
2016-08-18,22171,22330,22142,22328,4155194,0.00717217736478859
2016-08-19,22345,22382,22290,22381,4152757,0.002373701182371901
2016-08-22,22339,22359,22229,22253,3317985,-0.00571913676779412
2016-08-23,22260,22359,22260,22369,2236772,0.005212780299285402
2016-08-24,22350,22369,22221,22265,3791278,-0.004649291430104174
2016-08-25,22246,22330,22171,22302,3933380,0.0016618010330113897
2016-08-26,22221,22229,22098,22216,2855469,-0.00385615639852932
2016-08-29,22062,22234,22031,22220,2551226,0.00018005041411606193
2016-08-30,22282,22419,22274,22312,5044961,0.0041404140414040835
2016-08-31,22304,22307,22171,22229,2956213,-0.003719971315883863
2016-09-01,22107,22165,21992,22173,4690182,-0.0025192316343515264
2016-09-02,22168,22207,22124,22216,3787281,0.001939295539620245
2016-09-05,22335,22493,22316,22499,6118088,0.012738566798703665
2016-09-06,22473,22575,22473,22582,6422844,0.003689052846793217
2016-09-07,22575,22694,22526,22541,5611314,-0.00181560534939329
2016-09-08,22584,22633,22473,22537,6040326,-0.00017745441639682724
2016-09-09,22378,22394,22202,22269,6039268,-0.011891556107733958
2016-09-12,21896,21975,21698,21709,10423185,-0.025147065427275628
2016-09-13,21971,21971,21777,21786,9227408,0.003546916025611413
2016-09-19,21791,22013,21764,22014,3389651,0.010465436518865223
2016-09-20,21919,22049,21900,22048,4300321,0.00154447169982741
2016-09-21,22013,22185,22004,22196,2946215,0.006712626995645898
2016-09-22,22342,22463,22330,22390,4361365,0.008740313570012592
2016-09-23,22441,22441,22330,22373,5934945,-0.0007592675301474339
2016-09-26,22359,22453,22256,22297,3673967,-0.003396951682831939
2016-09-27,22212,22483,22102,22453,3919916,0.006996456922455874
2016-09-28,22415,22438,22350,22386,1613157,-0.0029840110452946655
2016-09-29,22468,22598,22463,22545,4754270,0.007102653444116758
2016-09-30,22399,22424,22278,22297,3857763,-0.011000221778664887
2016-10-04,22419,22483,22378,22431,2736871,0.006009777100058233
2016-10-05,22264,22455,22207,22419,2816259,-0.0005349739200214421
2016-10-06,22575,22607,22463,22572,2734478,0.006824568446406998
2016-10-07,22540,22593,22483,22503,4623411,-0.00305688463583198
2016-10-10,22428,22563,22330,22541,2471435,0.0016886637337243382
2016-10-11,22483,22558,22197,22225,5789693,-0.014018898895346243
2016-10-12,22090,22246,22076,22206,7745250,-0.0008548931383577374
2016-10-13,22165,22194,21967,22014,6493410,-0.008646311807619544
2016-10-14,22054,22171,22049,22128,4668700,0.005178522758244819
2016-10-17,22142,22229,21963,22161,4509496,0.001491323210412121
2016-10-18,22180,22320,22160,22312,3608955,0.006813771941699409
2016-10-19,22278,22448,22256,22337,3339899,0.0011204732879168677
2016-10-20,22359,22445,22335,22359,3173837,0.000984912924743675
2016-10-21,22335,22378,22234,22253,2576464,-0.004740820251352917
2016-10-24,22342,22438,22330,22423,2776610,0.0076394194041253805
2016-10-25,22391,22424,22339,22386,3181191,-0.0016500914239843123
2016-10-26,22282,22282,22004,22114,8610024,-0.01215045117484137
2016-10-27,22180,22246,22137,22211,7307397,0.004386361580899001
2016-10-28,22185,22285,22168,22225,3571263,0.0006303183107470023
2016-10-31,22129,22229,22081,22182,3535952,-0.001934758155230587
2016-11-01,22165,22194,21963,22192,5179692,0.0004508159769183173
2016-11-02,22013,22058,21888,21902,8436813,-0.013067772170151426
2016-11-03,21870,21982,21821,21976,9683621,0.0033786868779106527
2016-11-04,21905,21963,21856,21897,6366911,-0.0035948307244266786
2016-11-07,22137,22147,22022,22110,4301094,0.009727359912316658
2016-11-08,22197,22197,22022,22156,4910016,0.0020805065581184223
2016-11-09,22207,22290,21393,21701,22177063,-0.02053619786965155
2016-11-10,21978,22133,21937,22132,20393537,0.019860835906179375
2016-11-11,21975,22001,21847,21911,7242261,-0.009985541297668488
2016-11-14,21861,21896,21694,21736,5853870,-0.007986855917119229
2016-11-15,21694,21768,21636,21658,4646960,-0.0035885167464114742
2016-11-16,21761,21809,21703,21736,4044957,0.0036014405762305746
2016-11-17,21651,21742,21562,21724,3540731,-0.0005520794994479106
2016-11-18,21761,21764,21609,21714,3551064,-0.00046032038298660094
2016-11-21,21651,21737,21613,21671,3028505,-0.0019802892143317985
2016-11-22,21747,21932,21732,21919,2992361,0.011443865073139214
2016-11-23,21905,22076,21883,22002,5808597,0.003786669099867801
2016-11-24,21958,22001,21822,21888,5829935,-0.005181347150259086
2016-11-25,21919,21942,21852,21897,3045667,0.0004111842105263275
2016-11-28,21891,21983,21761,21963,3778912,0.0030141115221262726
2016-11-29,21949,21997,21905,21972,6737341,0.00040978008468783855
2016-11-30,21963,22115,21953,22077,4248511,0.004778809393773953
2016-12-01,22090,22129,22031,22095,5989676,0.0008153281695881809
2016-12-02,21988,22031,21888,21940,4948306,-0.007015161801312564
2016-12-05,21910,21946,21830,21915,7334645,-0.0011394712853236566
2016-12-06,22058,22212,22058,22177,5904465,0.011955281770476889
2016-12-07,22229,22264,22180,22238,9990713,0.002750597465843052
2016-12-08,22415,22607,22415,22615,13061116,0.01695296339598884
2016-12-09,22603,22638,22555,22629,10026522,0.0006190581472473866
2016-12-12,22694,22694,22526,22601,6905309,-0.001237350302708884
2016-12-13,22578,22650,22562,22642,6037760,0.0018140790230520842
2016-12-14,22717,22781,22624,22664,5857859,0.0009716456143449292
2016-12-15,22493,22698,22483,22655,4523549,-0.0003971055418284797
2016-12-16,22638,22725,22612,22713,5393571,0.002560141249172476
2016-12-19,22638,22760,22638,22731,3814958,0.0007924976885484991
2016-12-20,22738,22800,22725,22784,3425249,0.0023316176147112344
2016-12-21,22810,22892,22738,22753,4639028,-0.0013606039325843033
2016-12-22,22755,22781,22709,22740,3843740,-0.0005713532281457212
2016-12-23,22720,22730,22678,22708,6107976,-0.0014072119613016687
2016-12-26,22720,22748,22694,22753,3342084,0.00198168046503433
2016-12-27,22725,22786,22725,22788,2875512,0.0015382586911616425
2016-12-28,22800,22909,22800,22862,11721229,0.0032473231525365076
2016-12-29,22824,22872,22786,22874,7205763,0.0005248884612019111
2017-01-02,22858,23002,22778,22950,2045944,0.0033225496196556126
2017-01-03,23002,23123,22972,23133,4406631,0.007973856209150254
2017-01-04,23115,23158,23102,23159,5237344,0.0011239355033934029
2017-01-05,23123,23144,23050,23070,7917939,-0.0038429984023490293
2017-01-06,23111,23201,23107,23167,3731223,0.004204594711746834
2017-01-09,23189,23252,23168,23225,3479434,0.00250356109984029
2017-01-10,23139,23220,23132,23193,6025931,-0.001377825618945061
2017-01-11,23215,23674,23215,23612,4162855,0.018065795714224064
2017-01-12,23629,23704,23599,23673,4179327,0.0025834321531423843
2017-01-13,23623,23656,23594,23612,2127894,-0.0025767752291639967
2017-01-16,23586,23638,23406,23481,8089675,-0.005548026427240393
2017-01-17,23498,23642,23498,23572,7309139,0.0038754737873174516
2017-01-18,23563,23613,23375,23560,4494212,-0.0005090785677922538
2017-01-19,23642,23779,23445,23572,4366772,0.0005093378607810006
2017-01-20,23484,23551,23463,23539,2227918,-0.0013999660614287812
2017-01-23,23498,23582,23370,23516,3787957,-0.000977101831003857
2017-01-24,23519,23618,23463,23520,3518711,0.0001700969552644871
2017-01-25,23660,23674,23514,23608,2706903,0.0037414965986395377
2017-01-26,23683,23848,23618,23797,3204676,0.008005760759064673
2017-01-31,23714,23750,23638,23668,3748306,-0.005420851367819446
2017-02-01,23704,23750,23683,23738,6757017,0.002957579854656167
2017-02-02,23724,23863,23599,23648,3935252,-0.0037913893335580484
2017-02-03,23691,23719,23551,23665,4971213,0.0007188768606225526
2017-02-06,23853,23882,23669,23723,3911195,0.0024508768223114874
2017-02-07,23766,23766,23638,23700,4010660,-0.0009695232474813409
2017-02-08,23623,23626,23423,23587,8690859,-0.00476793248945151
2017-02-09,23604,23679,23541,23621,4637484,0.0014414719972866141
2017-02-10,23732,23766,23647,23665,3162449,0.0018627492485501218
2017-02-13,23652,23683,23618,23677,4129452,0.0005070779632367906
2017-02-14,23736,23736,23546,23612,4635932,-0.0027452802297588397
2017-02-15,23586,23719,23546,23687,3561038,0.003176351007962097
2017-02-16,23719,23788,23633,23673,2929210,-0.0005910414995566882
2017-02-17,23586,23696,23586,23673,3256731,0.0
2017-02-20,23704,23745,23647,23751,2539207,0.0032948929159801743
2017-02-21,23771,24062,23750,23969,7585839,0.009178560902698862
2017-02-22,23991,24041,23962,24014,7819734,0.0018774250073010368
2017-02-23,23998,24027,23962,24023,3559730,0.0003747813775296649
2017-02-24,23995,24022,23779,23843,7460653,-0.007492819381426097
2017-02-27,23822,23853,23679,23734,5394463,-0.0045715723692488774
2017-02-28,23750,23812,23719,23777,3582556,0.0018117468610432397
2017-03-02,23931,24062,23882,23998,5125671,0.009294696555494752
2017-03-03,23887,23905,23687,23769,9712119,-0.009542461871822616
2017-03-06,23674,23812,23634,23793,5986012,0.0010097185409567722
2017-03-07,23821,23966,23778,23937,6353800,0.006052200226957405
2017-03-08,23900,24022,23858,23981,4100429,0.0018381584993942823
2017-03-09,23981,24013,23891,23934,6239287,-0.0019598849088862114
2017-03-10,23840,24017,23775,23952,4059365,0.0007520681875157198
2017-03-13,23991,24282,23981,24221,5954146,0.011230794923179799
2017-03-14,24300,24445,24291,24443,11213391,0.009165600099087623
2017-03-15,24423,24485,24387,24472,7064152,0.0011864337438121098
2017-03-16,24736,24781,24598,24648,6660935,0.007191892775416875
2017-03-17,24658,24786,24623,24759,4078347,0.004503407984420615
2017-03-20,24745,24745,24642,24728,5384531,-0.0012520699543600022
2017-03-21,24807,25036,24761,24968,5052057,0.009705596894209023
2017-03-22,24791,24873,24748,24886,8861864,-0.0032842037808394897
2017-03-23,24959,25016,24880,24924,5046753,0.0015269629510568095
2017-03-24,24935,25009,24812,24886,3115934,-0.0015246348900658235
2017-03-27,24761,24837,24683,24728,9472389,-0.006348951217552079
2017-03-28,24819,24850,24735,24784,5019710,0.0022646392753153943
2017-03-29,24878,24894,24781,24869,6304129,0.0034296320206583797
2017-03-30,24880,24969,24786,24847,4531609,-0.0008846354899674225
2017-03-31,24865,24885,24777,24799,4880651,-0.001931822755262158
2017-04-03,24851,24935,24798,24859,2639328,0.0024194523972740356
2017-04-04,24820,24860,24745,24808,2731490,-0.002051570859648466
2017-04-05,24798,24816,24598,24763,5917371,-0.0018139309900032652
2017-04-06,24683,24683,24547,24666,7613600,-0.0039171344344385295
2017-04-07,24706,24706,24517,24624,7178077,-0.0017027487229384075
2017-04-10,24614,24614,24418,24481,6452979,-0.005807342430149465
2017-04-11,24423,24482,24286,24381,7245831,-0.004084800457497706
2017-04-12,24372,24391,24313,24394,5191362,0.0005332020835897566
2017-04-13,24423,24614,24365,24624,5172628,0.009428548003607373
2017-04-14,24536,24552,24352,24518,5751289,-0.0043047433398311075
2017-04-17,24541,24647,24499,24568,4380941,0.002039318052043493
2017-04-18,24675,24687,24474,24553,4285691,-0.0006105503093455367
2017-04-19,24507,24557,24356,24447,5024595,-0.004317191381908558
2017-04-20,24370,24541,24338,24549,4980718,0.0041722910786599066
2017-04-21,24642,24781,24610,24755,5023083,0.008391380504297441
2017-04-24,24847,24912,24798,24886,6695197,0.005291860230256518
2017-04-25,24894,25150,24880,25135,3788083,0.010005625652977468
2017-04-26,25217,25329,25202,25289,3501082,0.006126914660831595
2017-04-27,25262,25342,25231,25339,5892384,0.0019771442128988514
2017-04-28,25388,25488,25352,25391,13629495,0.002052172540352837
2017-05-02,25488,25734,25473,25589,7452126,0.007798038675121077
2017-05-04,25678,25835,25662,25844,8963919,0.009965219430223993
2017-05-08,25885,26508,25861,26523,13083657,0.026273022751895914
2017-05-10,26545,26982,26158,26233,13460405,-0.010933906420842243
2017-05-11,26362,26609,26273,26563,15016520,0.012579575344032312
2017-05-12,26558,26599,26401,26445,8916419,-0.004442269321989212
2017-05-15,26465,26580,26374,26508,7979900,0.002382302892796284
2017-05-16,26670,26744,26417,26544,7804369,0.0013580805794477513
2017-05-17,26451,26576,26413,26532,13163275,-0.00045207956600357146
2017-05-18,26264,26470,26206,26478,13940946,-0.002035278154681186
2017-05-19,26440,26501,26383,26423,8510144,-0.0020771961628521796
2017-05-22,26589,26637,26482,26638,7459885,0.008136850471180512
2017-05-23,26679,26913,26646,26713,14180431,0.0028155266911931154
2017-05-24,26777,26831,26701,26740,11049969,0.0010107438325908102
2017-05-25,26864,27061,26790,27056,12363905,0.01181750186985786
2017-05-26,27065,27346,27036,27223,14981570,0.0061723832052040795
2017-05-29,27319,27408,27036,27197,10796531,-0.0009550747529661896
2017-05-30,27161,27199,26859,27013,13773750,-0.0067654520719196976
2017-05-31,26943,27132,26913,27017,9668686,0.00014807685188622521
2017-06-01,26982,27050,26856,26941,10262311,-0.002813043639190105
2017-06-02,27036,27293,27031,27274,13081919,0.012360342971678762
2017-06-05,27302,27346,27195,27232,6753875,-0.0015399281366869078
2017-06-07,27199,27253,27056,27070,8007779,-0.0059488836662749955
2017-06-08,27089,27208,26943,27206,6886568,0.005024011821204377
2017-06-09,27218,27466,27218,27408,6795180,0.00742483275747996
2017-06-12,27227,27306,27089,27145,10696929,-0.009595738470519533
2017-06-13,27137,27319,27137,27293,8784737,0.005452201142015056
2017-06-14,27380,27471,27208,27289,5645983,-0.0001465577254241568
2017-06-15,27257,27355,27022,27177,7512765,-0.004104217816702671
2017-06-16,27179,27240,27116,27187,7327384,0.00036795819994850376
2017-06-19,27170,27398,27124,27334,8127861,0.005406995990730801
2017-06-20,27461,27486,27350,27418,12400261,0.0030730957781517354
2017-06-21,27266,27293,27132,27245,12493755,-0.0063097235392807205
2017-06-22,27314,27418,27240,27427,7834716,0.0066801247935401875
2017-06-23,27413,27531,27380,27493,12530040,0.002406387865971471
2017-06-26,27507,27655,27495,27642,11383844,0.005419561342887347
2017-06-27,27579,27719,27569,27650,12159974,0.00028941465885257145
2017-06-28,27522,27637,27512,27565,7693846,-0.0030741410488246412
2017-06-29,27701,27836,27701,27754,7228328,0.006856520950480727
2017-06-30,27564,27660,27540,27669,11548352,-0.0030626216040930965
2017-07-03,27722,27753,27601,27731,7148665,0.0022407748744082134
2017-07-04,27730,27757,27517,27561,9354353,-0.006130323464714538
2017-07-05,27482,27686,27475,27664,6503002,0.003737164834367368
2017-07-06,27722,27722,27584,27669,7239135,0.0001807403123192941
2017-07-07,27547,27623,27476,27561,6154825,-0.0039032852650980887
2017-07-10,27637,27719,27564,27650,4911563,0.00322920068212329
2017-07-11,27676,27813,27637,27807,5641456,0.005678119349005417
2017-07-12,27795,27860,27770,27802,11072279,-0.00017981083899742956
2017-07-13,27949,28237,27940,28102,14635083,0.010790590604992545
2017-07-14,28146,28217,28110,28142,12632671,0.0014233862358550287
2017-07-17,28308,28339,28200,28260,7274291,0.0041930211072418455
2017-07-18,28237,28261,28185,28253,7516220,-0.0002476999292285731
2017-07-19,28290,28304,28176,28287,6357344,0.0012034120270414395
2017-07-20,28351,28463,28281,28435,5994335,0.005232085410259213
2017-07-21,28390,28555,28390,28553,6406644,0.004149815368384102
2017-07-24,28542,28542,28471,28544,3794047,-0.00031520330613243885
2017-07-25,28542,28559,28373,28403,5796902,-0.004939742152466398
2017-07-26,28444,28453,28278,28336,3409401,-0.0023589057493926813
2017-07-27,28417,28507,28348,28430,4003899,0.0033173348390740376
2017-07-28,28322,28322,27838,27876,11659856,-0.019486457966936377
2017-07-31,27741,27910,27729,27876,12845440,0.0
2017-08-01,27806,28261,27773,28124,9746311,0.00889654182809596
2017-08-02,28208,28266,28155,28196,5952992,0.0025600910254586218
2017-08-03,28100,28114,27505,27698,8087532,-0.017662079727620905
2017-08-04,27760,27872,27669,27845,7360352,0.005307242400173218
2017-08-07,27859,28000,27806,27863,7189593,0.0006464356257855908
2017-08-08,27910,27995,27648,27819,8136509,-0.0015791551519936942
2017-08-09,27594,27684,27419,27467,8648746,-0.012653222617635462
2017-08-10,27363,27476,27128,27337,8559970,-0.004732952269996704
2017-08-11,26943,27037,26767,26837,7424652,-0.018290229359476218
2017-08-14,27023,27113,26952,27080,5554425,0.009054663337928925
2017-08-16,27311,27368,27195,27241,5030319,0.005945347119645561
2017-08-17,27285,27445,27224,27396,8807636,0.0056899526449103455
2017-08-18,27167,27391,27142,27370,7841929,-0.0009490436560082305
2017-08-21,27435,27435,27272,27337,7524635,-0.0012056996711727885
2017-08-22,27387,27484,27363,27432,4843433,0.003475143578300477
2017-08-23,27599,27607,27395,27451,7857823,0.0006926217556137981
2017-08-24,27468,27640,27468,27579,6023900,0.004662853812247292
2017-08-25,27626,27684,27528,27596,5626129,0.0006164110373834131
2017-08-28,27567,27644,27405,27437,4149765,-0.0057617045948687995
2017-08-29,27280,27357,26975,27365,8881635,-0.002624193607172809
2017-08-30,27410,27458,27348,27467,5043289,0.0037273890005482535
2017-08-31,27479,27508,27231,27297,8188327,-0.006189245276149613
2017-09-01,27381,27418,27191,27297,9352195,0.0
2017-09-04,26874,27171,26874,26994,7390056,-0.011100120892405752
2017-09-05,27090,27095,26893,26967,6833519,-0.0010002222716158915
2017-09-06,26909,26947,26826,26908,10072507,-0.002187859235361689
2017-09-07,26992,27262,26970,27246,11456194,0.012561320053515734
2017-09-08,27280,27303,27195,27265,7223588,0.0006973500697349255
2017-09-11,27378,27607,27373,27513,7118489,0.009095910507977312
2017-09-12,27626,27631,27468,27534,5323713,0.0007632755424709092
2017-09-13,27572,27689,27463,27548,5238014,0.0005084622648361403
2017-09-14,27541,27644,27484,27652,5924680,0.003775228691738075
2017-09-15,27626,27801,27567,27810,5926701,0.005713872414291998
2017-09-18,27825,28270,27825,28256,8865142,0.016037396619920985
2017-09-19,28270,28304,28217,28243,7949843,-0.0004600792751981997
2017-09-20,28290,28427,28133,28224,9543833,-0.0006727330666005393
2017-09-21,28190,28281,28150,28247,7246368,0.000814909297052191
2017-09-22,28212,28304,27981,28066,9311751,-0.006407760116118544
2017-09-25,28087,28118,27968,28038,4519161,-0.0009976484001995578
2017-09-26,27934,27989,27828,27896,8005067,-0.005064555246451219
2017-09-27,27910,27910,27796,27840,5339768,-0.0020074562661313022
2017-09-28,27864,27944,27777,27873,11707629,0.0011853448275862544
2017-09-29,27872,28077,27872,28087,11164081,0.007677680909841111
2017-10-10,28508,28742,28436,28597,13458250,0.018157866628689456
2017-10-11,28703,28896,28689,28898,19939014,0.010525579606252444
2017-10-12,28939,29086,28910,29084,10923411,0.0064364315869609445
2017-10-13,29062,29121,28995,29050,6671290,-0.0011690276440654568
2017-10-16,29113,29199,29017,29075,6671508,0.000860585197934638
2017-10-17,29081,29175,29067,29137,14515481,0.0021324161650901896
2017-10-18,29095,29203,29044,29120,6264417,-0.0005834505954628311
2017-10-19,29185,29217,28947,29005,11151766,-0.003949175824175866
2017-10-20,29003,29154,28995,29159,7234334,0.005309429408722588
2017-10-23,29265,29289,29149,29250,22877575,0.0031208203299153414
2017-10-24,29233,29279,29185,29195,10081500,-0.001880341880341918
2017-10-25,29217,29274,29099,29216,10130009,0.0007193012502140217
2017-10-26,29217,29228,29008,29019,3310908,-0.00674288061336259
2017-10-27,29025,29246,28995,29216,4069386,0.006788655708328983
2017-10-30,29372,29397,29257,29307,9106370,0.003114731653888203
2017-10-31,29300,29667,29257,29598,20828775,0.009929368410277473
2017-11-01,29846,30075,29766,30087,16903844,0.016521386580174324
2017-11-02,30090,30108,29905,29980,13318609,-0.0035563532422641098
2017-11-03,30063,30108,29833,30046,9257269,0.0022014676450967663
2017-11-06,30037,30063,29687,29927,10218210,-0.003960593756240471
2017-11-07,29905,30025,29842,29895,9599596,-0.0010692685534801072
2017-11-08,29757,30080,29721,29984,16864396,0.002977086469309276
2017-11-09,30037,30055,29739,29899,11274250,-0.0028348452508004662
2017-11-10,29721,29870,29695,29822,10134628,-0.0025753369677915527
2017-11-13,29824,29934,29628,29663,6788623,-0.00533163436389239
2017-11-14,29678,29704,29581,29644,7116688,-0.0006405286046590186
2017-11-15,29604,29604,29416,29462,6830447,-0.006139522331669145
2017-11-16,29523,29700,29455,29650,9414482,0.0063811010793564105
2017-11-17,29791,29999,29633,29644,18663261,-0.00020236087689717852
2017-11-20,29687,29739,29473,29514,18400417,-0.004385373094049405
2017-11-21,29621,29704,29523,29581,10774798,0.0022701091007657492
2017-11-22,29788,29909,29687,29763,15157824,0.006152597951387673
2017-11-23,29796,29801,29653,29709,8850502,-0.001814333232536991
2017-11-24,29713,29762,29621,29772,9725232,0.0021205695243864398
2017-11-27,29783,29791,29226,29265,9406879,-0.01702942361950821
2017-11-28,29261,29411,29168,29348,10793435,0.002836152400478298
2017-11-29,29381,29483,29295,29333,5395816,-0.0005111080823224645
2017-11-30,29136,29234,28818,28854,8861186,-0.016329731019670723
2017-12-01,28929,28971,28782,28845,8719434,-0.0003119151590766922
2017-12-04,28957,29144,28828,29149,8296770,0.010539088230195892
2017-12-05,28990,29290,28943,29231,8099448,0.0028131325259872497
2017-12-06,29239,29239,28805,28813,10110611,-0.014299887106154374
2017-12-07,28880,28892,28607,28721,11614139,-0.0031930031582966256
2017-12-08,28818,28877,28698,28808,11927360,0.003029142439330057
2017-12-11,28840,28869,28703,28845,9699150,0.001284365454040648
2017-12-12,28831,28859,28679,28749,10670626,-0.0033281331253249835
2017-12-13,28796,28980,28689,28975,8400528,0.007861142996278048
2017-12-14,29025,29389,28995,29005,8563641,0.0010353753235547991
2017-12-15,29099,29164,28889,28955,9605955,-0.0017238407171177306
2017-12-18,28971,29025,28901,28990,6088220,0.001208772232774935
2017-12-19,29095,29234,28914,29000,6773665,0.00034494653328742686
2017-12-20,28943,29058,28901,28921,8737587,-0.0027241379310344316
2017-12-21,28840,28892,28348,28358,9655461,-0.019466823415511203
2017-12-22,28427,28551,28356,28494,9564672,0.004795824811340665
2017-12-26,28548,28721,28369,28379,8573335,-0.004035937390327815
2017-12-27,28467,28703,28408,28712,14269225,0.011734028683181297
2017-12-28,28717,29095,28712,29070,8525577,0.012468654221231557
2018-01-02,29175,29261,29086,29200,5199590,0.004471964224286307
2018-01-03,29318,29407,29247,29325,7515545,0.0042808219178083196
2018-01-04,29487,29501,29081,29092,9239913,-0.0079454390451833
2018-01-05,29164,29478,29164,29488,8418369,0.01361198955039189
2018-01-08,29604,29725,29438,29686,8316473,0.006714595767769893
2018-01-09,29595,29806,29434,29570,8261666,-0.003907565855959083
2018-01-10,29643,29658,29332,29377,10926826,-0.006526885356780476
2018-01-11,29353,29397,29158,29226,4989157,-0.005140075569322944
2018-01-12,29283,29345,29072,29279,5639830,0.001813453774036855
2018-01-15,29421,29483,29252,29348,8823246,0.002356637863315081
2018-01-16,29340,29625,29280,29577,6444801,0.0078029167234563435
2018-01-17,29505,29586,29411,29505,7122645,-0.002434323967948071
2018-01-18,29667,29744,29464,29528,10014591,0.0007795288934078215
2018-01-19,29550,29621,29483,29550,6070684,0.0007450555405039694
2018-01-22,29513,29513,29108,29250,5328377,-0.010152284263959421
2018-01-23,29367,29633,29332,29644,12438252,0.013470085470085547
2018-01-24,29625,29806,29608,29691,9389179,0.0015854810416948695
2018-01-25,29625,29968,29625,29922,11367142,0.007780135394563903
2018-01-26,29909,30034,29842,30041,8011579,0.003977006884566592
2018-01-29,30186,30403,30178,30247,13111664,0.006857295030125554
2018-01-30,30214,30277,29860,29868,18804931,-0.012530168281151832
2018-01-31,29757,30321,29757,29890,21373565,0.0007365742600777825
2018-02-01,30007,30058,29833,29899,5158735,0.00030110404817662584
2018-02-02,29815,29842,29261,29325,14072926,-0.019197966487173534
2018-02-05,28947,29090,28778,29015,17812271,-0.010571184995737393
2018-02-06,28408,28640,28068,28601,19799153,-0.01426848181974838
2018-02-07,28854,28864,27863,27880,11604686,-0.025208908779413286
2018-02-08,27875,28199,27800,28113,13343544,0.008357245337159203
2018-02-09,27784,27837,27222,27368,17947247,-0.026500195639028168
2018-02-12,27487,27784,27381,27674,16844217,0.011180941245249931
2018-02-13,27854,28199,27745,27888,10884154,0.007732890077328802
2018-02-14,28055,28313,28051,28251,6275029,0.01301635111876065
2018-02-19,28620,28630,28220,28397,11843785,0.0051679586563306845
2018-02-20,28299,28313,28002,28070,5917112,-0.011515300912068205
2018-02-21,28081,28256,27880,28213,11265768,0.005094406840042698
2018-02-22,28030,28108,27909,28030,6948288,-0.006486371530854518
2018-02-23,28132,28459,28132,28469,15385717,0.01566179093828035
2018-02-26,28588,28601,28387,28515,7348378,0.0016157926165303316
2018-02-27,28658,28787,28417,28429,6859638,-0.0030159565141153477
2018-02-28,28322,28459,28058,28105,8038920,-0.011396813113370152
2018-03-02,27833,27841,27536,27708,8284983,-0.014125600426970308
2018-03-05,27661,27711,27329,27344,11483345,-0.013137000144362587
2018-03-06,27581,27894,27558,27896,10047415,0.02018724400234051
2018-03-07,27999,28194,27745,27932,6680668,0.0012905075996558768
2018-03-08,28127,28208,27943,28213,8186870,0.010060146069024833
2018-03-09,28343,28756,28242,28539,9227267,0.011554956934746397
2018-03-12,28796,28874,28658,28790,6932970,0.008794982304916044
2018-03-13,28778,28914,28721,28924,5571393,0.00465439388676625
2018-03-14,28712,28896,28712,28903,5204125,-0.0007260406582768608
